,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
388,Like,3 images,DMT heel pad,46,Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand new with packaging per photos. Not easy to get, better buy as spares when it is available. No low ballers. Tks for looking",N,NA,NA,Y,The PetalsAlexandra Road,waichoong,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,40,https://www.carousell.sg/p/dmt-heel-pad-1242808929/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=230
390,4 likes,1 image,Pinarello Dogma F,"19,000",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Speedster Silver, limited release.
Size: 46.5 / 51.5 / 53 / 55
Comes with latest Campagolo Super Records Wireless Groupset with Campagnolo Bora  WTO 45 wheelset ",N,NA,NA,Y,Little Rogue Coffee,bestroadbikedeals,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,80,https://www.carousell.sg/p/pinarello-dogma-f-1238983675/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1747
391,5 likes,4 images,De Rosa R848 - size 57cm,"2,000 2,500",Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,"Selling used Road Bike. Please refer to photo for specs.
Price can nego ",N,NA,NA,Y,Lakeside MRT Station (EW26),jacobbb.,Joined 7 years ago,Very Responsive,Verified,1,1,1,3.7,3,https://www.carousell.sg/p/de-rosa-r848-size-57cm-1231101726/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=420
392,2 likes,6 images,"Polygon S2, good condition + warranty",340,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Polygon S2
Good condition with warranty 

700c rim, Aluminium frame 
Size 53
Shimano Claris gear groupset 

Please see my listing for more bicycles or contact us at 88111796 for more information

Welcome to view and for test ride at our bike store located at Lipo Building 621 Aljunied Road, #07-07, 389834

Nearby Mattar Mrt (blue line). Exit B, turn right 3 mins straight walk",N,NA,NA,Y,Lipo Building,simplebicycles2019,Joined 4 months ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/polygon-s2-good-condition-warranty-1241738150/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=751
393,417 likes,1 image,Gcycle - road bike hybrid bike bicycle mtb java trinx raleigh giant,399,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ready stocks 
Road bike, hybrid bike, mountain bike, foldable bike available 
Bicycle range from 399-1800

Brand : Dahon, hito, java , rifle , fnhon, 3sixty, pikes  
Price starts from 380-800

Viewing, test ride, Self collection available 
Free Delivery

Shop : Gcycle
Contact number : 8875 8715 
Address : kapo factory building, Block A, 03-03)",Y,Custom courier Free,2 working day(s),Y,"Kapo Factory Blk ABlock A, 03-03
Contact no : 8875 8715 (Mark)",gcycle,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/gcycle-road-bike-hybrid-bike-bicycle-mtb-java-trinx-raleigh-giant-1102709312/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1572
394,Like,1 image,"NEW MODEL. SAFE Black Front Child / Baby Seat   kid 27.5 26"" rack seat lady Put children food seat 20"" adult 24"" mesh WHATSAPP 89501850",50,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"🤙For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg


Self collection /  Delivery +$5
For urgent SAME DAY DELIVERY +$20
✅ For Paylah/Paynow to 8950 1850 (Wen) 



BRAND NEW SG READY STOCKS
Comes with the whole parts and installation tools, easy to assemble and install. 





You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat



GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,littlekay.sg,Joined 2 years ago,Not Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/new-model-safe-black-front-child-baby-seat-kid-27-5-26-rack-seat-lady-put-children-food-seat-20-adult-24-mesh-whatsapp-89501850-1241956302/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=684
395,11 likes,1 image,Road bike,250,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Esso Tampines Ave 7,apgsg,Joined 6 years ago,Very Responsive,Verified,0,1,1,5.0,4,https://www.carousell.sg/p/road-bike-1242078679/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=539
396,19 likes,5 images,Bianchi Infinito CV size 57cm,"4,600",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Bike is in good condition. 
Bike just serviced. Ready for next owner! 
Saddle and wheelset almost new as changed them soon after I gotten the  bike.
Feel free to ask any questions
RFS: New Bike came!

Frame: Infinito CV Disc Carbon w/Countervail, Mechanical/Electronic Di2/EPS shifting compatible
Fork: Bianchi Full Carbon w/Countervail, 1,5″ head, Disc Brake, flat mount
Headset: Fsa Orbit C-40-ACB
Shifters: Shimano Ultegra ST-R8020 2x11sp hydraulic disc brake
Rear derailleur: Shimano Ultegra RD-R8000 SS 11sp
Front derailleur: Shimano Ultegra FD-R8000
Crankset: Shimano Ultegra FC-R8000 50x34T, Hollowtech II
BB: Shimano SM-BB72-41B
Chain: Shimano Ultegra CN-HG701-11, 11sp
Sprocket: Shimano Ultegra CS-R8000, 11-30T
Brakes: Shimano BR-R8070
Wheels: Vision Trimax 30 disc brake, 700X19c rims, thru axle front 12x100mm – rear 12X142mm (standard specification)
Tyres: Vittoria Rubino Pro G2.0 700×28
Stem: Reparto Corse 3D Forged alloy 7050
Handlebar Reparto Corse Compact Flat Top, alloy 2014
Seatpost: Infinito Full Carbon, clamp with alloy head adjustable and reversible +/- 35mm
Saddle: Fi’zi:k Argo Tempo R5, nylon carbon reinforced shell w/ WingFlex, S alloy rails, 260x150mm
Rotors: Shimano SM-RT800 Center Lock, diam. 160mm
Colours: CK16/Black Full Glossy or Black/Graphite Full Glossy

Cervelo, specialized, giant, tarmac, Merida, pinarello, r5, s5, road bike",N,NA,NA,Y,[email protected],grandtour,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,28,https://www.carousell.sg/p/bianchi-infinito-cv-size-57cm-1212828100/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=483
397,28 likes,8 images,Road bike Triban RC 500 disc size S,550,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Well used but well taken care off RC500 disc with upgrades. cleaned regularly but also a commuter so paint chips are to be expected.

comes with pedals and bottle cage

suits 165-175cm riders (more an S-M)

Fast deal at asking price and get wired speedo, helmet and bike pump

Upgrades (less than 500km of use - 
Ztto hydraulic hybrid brake calipers to replace mechanical brakes for better braking consistency

Teflon cables and new housing with cable sleeves through out so your cables don't get dirty and sgift/brake well

New Deca 9 speed chain

Giant saddle

Other specs

Sora 9
700c x 28 tyres
Aluminium frame and carbon fork",N,NA,NA,Y,Blk 346 Clementi Ave 5evenings and weekendsClementi MRT Station (EW23),hhhsamurai.1,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,18,https://www.carousell.sg/p/road-bike-triban-rc-500-disc-size-s-1231693539/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aeWCRZcn663Mub3G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=238
398,12 likes,4 images,Sworks SL5,"3,000 3,200",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame set
Sworks Tarmac SL5
Drop bar ritchey 
Seatpost FSA
Specialize power saddle

Gset Ultegra 
kmc EL chain
cassete 11-30 
crank 52-36 170mm 
RD
FD
shifter
dura ace brake caliper

Enve carbon rear
DTswiss 240 36T
gp500
front wheel Elite e.22

RFS 
not using it anymore

other information please PM me
I will try to answer best as I can. 

open for swap to MTB hardtail",N,NA,NA,Y,SAFRA Toa Payoh,salongacedie,Joined 4 years ago,Not Responsive,Verified,1,1,1,5.0,36,https://www.carousell.sg/p/sworks-sl5-1242138372/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=518
399,17 likes,3 images,Pinarello Dogma F8,"4,588",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Pinarello Dogma F8-complete bike (All original item)
Size 48
Shimano Ultegra
Wheel Angel custom Venn 50mm
Industry 9 Gold Hub
Speciallized Power Saddle

Free Full Bike Service
Free Rear Lights
Free Maap Socks
Free Maap Water Bottle

📍Kuala Lumpur
Can arrange COD to JB 

Price is negotiable ",N,NA,NA,Y,Residensi Hijauan Lumayan,foursoler,Joined 2 years ago,Very Responsive,Verified,1,0,0,5.0,1,https://www.carousell.sg/p/pinarello-dogma-f8-1241746344/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=748
402,14 likes,9 images,Carbon bicycle for sale,"3,900",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Full carbon road bike
Design is like P/S Venge
It is an inspired carbon frame from Taiwan
Size 49 for height (1.65m - 1.75m)
SRAM ETAP RIVAL AXS electronic wireless hydraulic brake groupset (12 Speed)
Crank 170mm 48/35 Cassette 10-34
SRAM 160mm rotor brake disc front and rear
Elite carbon centrelock disc wheels with ceramic bearings hubs (loud hubs)
50mm depth X 25mm width
Victoria Corsa Control Graphene 2.0 tires
Bontrager XXX carbon bottle cages
Fizik R5 saddle
Carbon paddle 
Ceramic bearings bottom bracket 
S-Works Computer mount
No scratches or dents
Weight: 8+kg
Condition: 9.9/10
RTS: Too many bikes

Not Bianchi, BMC, Canyon, Cannondale, Colnago, Cervelo, Eddy Merckx, Giant, Pinarello, Rodney, Specialized, Trek, Wilier

Please don’t ask me if the frame is authentic. I’m not sure and not for this price. 
All other parts are authentic. 
Test ride yourself and you will know it’s value for money ",N,NA,NA,Y,Pasir Panjang Post Office,heistking,Joined 10 months ago,Mostly Responsive,Verified,0,0,1,5.0,2,https://www.carousell.sg/p/carbon-bicycle-for-sale-1242195551/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=486
403,25 likes,2 images,Specialized Tarmac SL5 2018 dura ace + rovel carbon wheel,"2,600",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Specialized Tarmac SL5 2018

Dura Ace + Rovel carbon wheel
Size 54

Second hand purchased in Korea in 2021, rode less than 1,000 km after.

+ free bike cradle",N,NA,NA,Y,Alex Residences,manhwi,Joined 10 months ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/specialized-tarmac-sl5-2018-dura-ace-rovel-carbon-wheel-1242170829/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=496
404,14 likes,3 images,Moving Out Sales,78 88,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Moving Out Sales ‼️

Cash N Carry ‼️

",N,NA,NA,Y,Carros CentreHillview Hillington Green,DCtrad,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,40,https://www.carousell.sg/p/moving-out-sales-1212929939/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1612
405,16 likes,7 images,2022 Trek Madone SL6 (Size 52),"5,000",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling a 2022 Trek Madone SL6 (Size 52). 

Groupset: Shimano 105 Di2 R7170 1x (12-Speed).
Brakes: Shimano GRX RX810 with Riderever Brake Pads.
Crankset: ROTOR BCD110x4 50T 1x Chainring with ROTOR Aldhu Crank Arm 170mm and Aero MAS.
Cassette: Shimano 105 R7150 12-Speed (11-34).
Chain: YBN 12-Speed Titanium Chain (SLA1210-TIG).
Wheelset: Bontrager Paragrim SL Alloy.
Saddle: Repente Quasar.
Bartape: ENVE.

Handlebar and stem upgraded to Madone SLR integrated. (Has been repainted to match the frame colour). 

Accessories Included:
- Elite Bottle Cage x1.
- Original SL Spacers and Adapter (For regular stem).
- Front Computer Mount.
- Shimano Di2 Battery Charger.

Viewing and dealing at Bikes n Bites.
Address:
100G Pasir Panjang Road, #01-11 Interlocal Centre, Singapore 118523",N,NA,NA,Y,Interlocal CentreMeet at Bikes n Bites,3enjixjjin,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,7,https://www.carousell.sg/p/2022-trek-madone-sl6-size-52-1242625447/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=299
406,9 likes,2 images,BRAND NEW ACID TRACK 1.0 WITH SHIMANO 105 R7000 OR SHIMANO SORA R3000,580 680,Brand new,Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"BRAND NEW ACID TRACK 1.0 WITH SHIMANO 105 R7000 OR SHIMANO SORA R3000

Installment plan via pace available at no additional charge ($680/ 3 Mths) 

Specification:

Acidbikecycling.com

Colour available: Apricot Black , Celeste White, Gunmetal Grey

Size 46 / 52

Selling at $880 for Shimano 105

Choice of Shimano Sora R3000 @ $680

Top up $100 for CF series 
Top up $150 for Carbon integrated Fork

Come down and view today at our showroom! 

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/brand-new-acid-track-1-0-with-shimano-105-r7000-or-shimano-sora-r3000-1227056480/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=93
407,2 likes,4 images,VITTI CYCLING MENS PRO PERFORMANCE BIBS,168 188,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",,N,NA,NA,Y,Orchard Road,tytan7,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/vitti-cycling-mens-pro-performance-bibs-1240422038/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1352
408,20 likes,3 images,Canyon Ultimate CF SL7,"1,800 2,000",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Lightweight roadbike in pristine condition. Good for new tall riders looking to get into road cycling. Include a 4iii 105 left crank power meter. Overall a well maintained bike which has been neglected at home as I don’t really have much time to cycle now.,N,NA,NA,Y,268C Punggol Sapphire,jervistoh,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.7,7,https://www.carousell.sg/p/canyon-ultimate-cf-sl7-1239466974/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1574
